product_id,brand,product_name,category,original_price,stock,customer_type,negotiation_round,festival_sale,minimum_acceptable_price
P006,Apple,Apple Watch Series 10,Smartwatch,50000,33,New,3,1,44032
P001,Apple,iPhone 16,Smartphone,80000,63,Returning,1,0,75364
P004,Sony,PlayStation 5,Gaming Console,55000,90,Returning,2,1,47793
P006,Apple,Apple Watch Series 10,Smartwatch,50000,6,Returning,3,1,45175
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,43,Premium,1,0,83992
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,2,Premium,3,0,139009
P007,Dell,Dell XPS 13,Laptop,120000,26,Returning,2,1,105136
P005,Sony,Sony WH-1000XM6,Headphones,32000,90,Returning,2,1,25602
P009,Apple,iPad Air M3,Tablet,65000,55,Returning,3,1,56835
P006,Apple,Apple Watch Series 10,Smartwatch,50000,93,Returning,3,0,43500
P005,Sony,Sony WH-1000XM6,Headphones,32000,35,New,2,0,27204
P006,Apple,Apple Watch Series 10,Smartwatch,50000,66,New,1,0,46325
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,32,New,1,1,83166
P003,Apple,MacBook Air M4,Laptop,110000,74,New,1,0,102909
P001,Apple,iPhone 16,Smartphone,80000,95,Returning,3,0,71659
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,81,Returning,3,1,129904
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,79,New,1,0,85204
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,24,New,3,0,83103
P007,Dell,Dell XPS 13,Laptop,120000,88,New,1,0,108234
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,50,Returning,3,0,82637
P004,Sony,PlayStation 5,Gaming Console,55000,91,Returning,3,0,48380
P005,Sony,Sony WH-1000XM6,Headphones,32000,94,Premium,3,0,25233
P003,Apple,MacBook Air M4,Laptop,110000,65,New,1,0,103897
P004,Sony,PlayStation 5,Gaming Console,55000,34,New,3,0,50266
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,90,New,1,0,83968
P006,Apple,Apple Watch Series 10,Smartwatch,50000,97,New,1,1,44150
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,38,Premium,2,1,132523
P007,Dell,Dell XPS 13,Laptop,120000,33,Returning,3,0,106843
P001,Apple,iPhone 16,Smartphone,80000,84,Premium,2,1,70672
P003,Apple,MacBook Air M4,Laptop,110000,9,New,1,1,104352
P001,Apple,iPhone 16,Smartphone,80000,80,Returning,1,1,73112
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,41,Premium,2,0,82732
P005,Sony,Sony WH-1000XM6,Headphones,32000,94,Returning,2,1,25540
P008,Canon,Canon EOS R50,Camera,75000,48,Returning,2,1,64320
P009,Apple,iPad Air M3,Tablet,65000,96,New,1,0,58693
P006,Apple,Apple Watch Series 10,Smartwatch,50000,53,Returning,2,1,44445
P007,Dell,Dell XPS 13,Laptop,120000,60,Returning,2,0,107645
P007,Dell,Dell XPS 13,Laptop,120000,54,New,1,1,107890
P003,Apple,MacBook Air M4,Laptop,110000,52,Returning,1,1,100410
P003,Apple,MacBook Air M4,Laptop,110000,20,Premium,1,0,100797
P001,Apple,iPhone 16,Smartphone,80000,51,Returning,1,1,73445
P004,Sony,PlayStation 5,Gaming Console,55000,3,Returning,2,0,51510
P009,Apple,iPad Air M3,Tablet,65000,36,New,1,1,59271
P008,Canon,Canon EOS R50,Camera,75000,56,Returning,1,1,65742
P001,Apple,iPhone 16,Smartphone,80000,46,New,1,1,74622
P008,Canon,Canon EOS R50,Camera,75000,78,Returning,1,0,66781
P008,Canon,Canon EOS R50,Camera,75000,28,Returning,2,0,66479
P005,Sony,Sony WH-1000XM6,Headphones,32000,81,New,2,1,25800
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,55,Premium,1,0,137642
P005,Sony,Sony WH-1000XM6,Headphones,32000,44,Premium,2,0,26118
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,61,New,1,1,137478
P007,Dell,Dell XPS 13,Laptop,120000,32,New,2,0,109631
P006,Apple,Apple Watch Series 10,Smartwatch,50000,82,Returning,2,1,43091
P006,Apple,Apple Watch Series 10,Smartwatch,50000,90,New,1,1,44300
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,30,Premium,3,0,134732
P004,Sony,PlayStation 5,Gaming Console,55000,63,Premium,2,0,49320
P009,Apple,iPad Air M3,Tablet,65000,13,Returning,1,1,60033
P009,Apple,iPad Air M3,Tablet,65000,63,Returning,3,1,56768
P008,Canon,Canon EOS R50,Camera,75000,50,New,2,0,66622
P001,Apple,iPhone 16,Smartphone,80000,61,New,1,0,75835
P006,Apple,Apple Watch Series 10,Smartwatch,50000,80,Returning,3,0,44802
P005,Sony,Sony WH-1000XM6,Headphones,32000,41,Returning,2,0,26903
P004,Sony,PlayStation 5,Gaming Console,55000,77,Premium,1,1,49201
P001,Apple,iPhone 16,Smartphone,80000,95,New,3,1,70954
P007,Dell,Dell XPS 13,Laptop,120000,55,Premium,1,1,105367
P004,Sony,PlayStation 5,Gaming Console,55000,19,Returning,1,0,52417
P007,Dell,Dell XPS 13,Laptop,120000,11,Returning,2,0,111557
P007,Dell,Dell XPS 13,Laptop,120000,72,New,3,1,105876
P006,Apple,Apple Watch Series 10,Smartwatch,50000,14,Returning,2,1,45202
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,59,Returning,1,0,139030
P001,Apple,iPhone 16,Smartphone,80000,16,New,2,1,75877
P003,Apple,MacBook Air M4,Laptop,110000,41,Premium,2,0,100243
P007,Dell,Dell XPS 13,Laptop,120000,83,Returning,2,0,105434
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,98,New,3,1,131031
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,97,Premium,1,0,134640
P003,Apple,MacBook Air M4,Laptop,110000,64,New,1,0,103055
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,67,New,3,0,83194
P006,Apple,Apple Watch Series 10,Smartwatch,50000,46,Returning,1,1,44351
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,64,Returning,3,0,82687
P007,Dell,Dell XPS 13,Laptop,120000,83,Returning,3,0,104461
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,27,Returning,1,0,84831
P005,Sony,Sony WH-1000XM6,Headphones,32000,30,New,1,0,26753
P004,Sony,PlayStation 5,Gaming Console,55000,62,New,1,0,51426
P004,Sony,PlayStation 5,Gaming Console,55000,20,New,3,1,48780
P007,Dell,Dell XPS 13,Laptop,120000,97,Premium,3,1,100319
P009,Apple,iPad Air M3,Tablet,65000,98,Returning,2,0,58035
P007,Dell,Dell XPS 13,Laptop,120000,71,New,1,0,110503
P001,Apple,iPhone 16,Smartphone,80000,27,New,3,1,72307
P006,Apple,Apple Watch Series 10,Smartwatch,50000,90,New,3,1,43021
P003,Apple,MacBook Air M4,Laptop,110000,51,New,1,0,103837
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,37,Returning,3,1,132823
P007,Dell,Dell XPS 13,Laptop,120000,21,New,3,1,105442
P004,Sony,PlayStation 5,Gaming Console,55000,42,Returning,2,0,50216
P005,Sony,Sony WH-1000XM6,Headphones,32000,58,New,2,1,25949
P003,Apple,MacBook Air M4,Laptop,110000,15,New,2,0,105860
P004,Sony,PlayStation 5,Gaming Console,55000,26,Premium,3,1,48202
P004,Sony,PlayStation 5,Gaming Console,55000,76,Returning,2,1,48505
P004,Sony,PlayStation 5,Gaming Console,55000,73,Returning,1,0,50417
P001,Apple,iPhone 16,Smartphone,80000,28,New,2,0,75211
P007,Dell,Dell XPS 13,Laptop,120000,93,Returning,2,1,103316
P003,Apple,MacBook Air M4,Laptop,110000,63,Returning,3,1,98214
P004,Sony,PlayStation 5,Gaming Console,55000,10,Premium,1,0,52073
P001,Apple,iPhone 16,Smartphone,80000,80,New,1,1,74852
P001,Apple,iPhone 16,Smartphone,80000,39,Returning,2,0,73999
P001,Apple,iPhone 16,Smartphone,80000,48,New,3,0,74894
P007,Dell,Dell XPS 13,Laptop,120000,95,Returning,1,1,104327
P001,Apple,iPhone 16,Smartphone,80000,39,New,1,1,74045
P005,Sony,Sony WH-1000XM6,Headphones,32000,59,New,1,0,27601
P008,Canon,Canon EOS R50,Camera,75000,23,New,1,0,67742
P004,Sony,PlayStation 5,Gaming Console,55000,59,Premium,3,1,47626
P001,Apple,iPhone 16,Smartphone,80000,90,Premium,2,0,72248
P003,Apple,MacBook Air M4,Laptop,110000,28,New,2,1,99630
P001,Apple,iPhone 16,Smartphone,80000,64,Returning,2,1,72479
P001,Apple,iPhone 16,Smartphone,80000,74,New,3,0,74882
P005,Sony,Sony WH-1000XM6,Headphones,32000,91,Returning,3,1,24667
P005,Sony,Sony WH-1000XM6,Headphones,32000,4,Premium,2,0,26940
P008,Canon,Canon EOS R50,Camera,75000,1,Premium,1,1,66822
P008,Canon,Canon EOS R50,Camera,75000,30,Premium,3,0,64293
P006,Apple,Apple Watch Series 10,Smartwatch,50000,12,Premium,2,1,45340
P008,Canon,Canon EOS R50,Camera,75000,70,New,2,1,65493
P009,Apple,iPad Air M3,Tablet,65000,70,New,2,1,58416
P003,Apple,MacBook Air M4,Laptop,110000,75,Returning,2,1,98855
P005,Sony,Sony WH-1000XM6,Headphones,32000,19,Premium,2,1,26428
P007,Dell,Dell XPS 13,Laptop,120000,12,Premium,2,0,110240
P006,Apple,Apple Watch Series 10,Smartwatch,50000,83,Returning,2,0,44411
P001,Apple,iPhone 16,Smartphone,80000,44,Premium,3,0,72913
P006,Apple,Apple Watch Series 10,Smartwatch,50000,70,Premium,3,0,44371
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,18,New,3,1,138783
P007,Dell,Dell XPS 13,Laptop,120000,15,Premium,3,0,109232
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,74,New,2,0,84807
P004,Sony,PlayStation 5,Gaming Console,55000,88,Premium,2,1,46919
P006,Apple,Apple Watch Series 10,Smartwatch,50000,94,Returning,3,1,42535
P007,Dell,Dell XPS 13,Laptop,120000,29,Premium,2,1,104604
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,29,Premium,3,1,79459
P004,Sony,PlayStation 5,Gaming Console,55000,92,New,3,0,48957
P003,Apple,MacBook Air M4,Laptop,110000,10,Premium,2,0,103673
P007,Dell,Dell XPS 13,Laptop,120000,39,New,3,0,108474
P004,Sony,PlayStation 5,Gaming Console,55000,4,New,1,1,51323
P004,Sony,PlayStation 5,Gaming Console,55000,24,Premium,1,0,49809
P008,Canon,Canon EOS R50,Camera,75000,16,Returning,2,1,66260
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,39,Returning,2,1,134113
P005,Sony,Sony WH-1000XM6,Headphones,32000,55,Premium,3,1,25430
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,76,New,3,1,134900
P001,Apple,iPhone 16,Smartphone,80000,64,Returning,2,0,74161
P008,Canon,Canon EOS R50,Camera,75000,50,Premium,1,1,64705
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,80,Returning,3,1,132327
P007,Dell,Dell XPS 13,Laptop,120000,5,Returning,1,1,110158
P009,Apple,iPad Air M3,Tablet,65000,12,New,1,0,62365
P007,Dell,Dell XPS 13,Laptop,120000,96,Returning,1,1,103935
P006,Apple,Apple Watch Series 10,Smartwatch,50000,40,Premium,3,1,42721
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,53,New,1,0,140907
P001,Apple,iPhone 16,Smartphone,80000,65,Returning,1,0,75174
P005,Sony,Sony WH-1000XM6,Headphones,32000,90,Premium,2,0,25359
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,16,Premium,3,1,135678
P008,Canon,Canon EOS R50,Camera,75000,38,New,1,1,66115
P006,Apple,Apple Watch Series 10,Smartwatch,50000,55,New,3,0,45491
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,26,Returning,2,0,83105
P007,Dell,Dell XPS 13,Laptop,120000,100,Premium,3,0,103491
P007,Dell,Dell XPS 13,Laptop,120000,6,Returning,1,0,112648
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,64,New,3,1,134727
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,13,New,1,0,88608
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,73,New,2,1,135875
P007,Dell,Dell XPS 13,Laptop,120000,3,Premium,3,1,106950
P009,Apple,iPad Air M3,Tablet,65000,14,Returning,2,0,60885
P007,Dell,Dell XPS 13,Laptop,120000,72,Premium,2,0,106366
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,34,Premium,2,1,80660
P009,Apple,iPad Air M3,Tablet,65000,32,New,1,0,60115
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,74,New,3,0,83556
P009,Apple,iPad Air M3,Tablet,65000,48,Premium,2,1,56768
P003,Apple,MacBook Air M4,Laptop,110000,75,Returning,1,0,102037
P004,Sony,PlayStation 5,Gaming Console,55000,19,Returning,1,1,50661
P006,Apple,Apple Watch Series 10,Smartwatch,50000,8,Premium,1,0,46537
P005,Sony,Sony WH-1000XM6,Headphones,32000,75,Premium,1,1,26321
P003,Apple,MacBook Air M4,Laptop,110000,41,New,2,0,101993
P008,Canon,Canon EOS R50,Camera,75000,62,Returning,1,0,66426
P007,Dell,Dell XPS 13,Laptop,120000,71,Premium,3,0,105249
P003,Apple,MacBook Air M4,Laptop,110000,66,New,1,1,101225
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,73,New,1,1,83959
P006,Apple,Apple Watch Series 10,Smartwatch,50000,29,Returning,2,0,45270
P007,Dell,Dell XPS 13,Laptop,120000,6,Returning,2,0,111297
P006,Apple,Apple Watch Series 10,Smartwatch,50000,51,Returning,3,0,44766
P003,Apple,MacBook Air M4,Laptop,110000,62,Premium,3,1,96961
P003,Apple,MacBook Air M4,Laptop,110000,31,Premium,3,1,96809
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,56,Premium,1,1,81267
P009,Apple,iPad Air M3,Tablet,65000,11,Premium,1,0,60978
P005,Sony,Sony WH-1000XM6,Headphones,32000,51,Returning,2,1,25730
P009,Apple,iPad Air M3,Tablet,65000,78,Returning,2,1,57873
P008,Canon,Canon EOS R50,Camera,75000,50,Premium,3,0,64480
P006,Apple,Apple Watch Series 10,Smartwatch,50000,12,Premium,2,1,45045
P009,Apple,iPad Air M3,Tablet,65000,79,Premium,1,1,57994
P005,Sony,Sony WH-1000XM6,Headphones,32000,35,Returning,3,0,26060
P006,Apple,Apple Watch Series 10,Smartwatch,50000,31,Premium,1,1,44495
P005,Sony,Sony WH-1000XM6,Headphones,32000,25,Returning,3,1,25385
P005,Sony,Sony WH-1000XM6,Headphones,32000,77,Returning,3,0,26526
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,18,Premium,2,0,141003
P006,Apple,Apple Watch Series 10,Smartwatch,50000,92,Premium,3,1,41709
P008,Canon,Canon EOS R50,Camera,75000,75,Premium,1,0,66241
P005,Sony,Sony WH-1000XM6,Headphones,32000,82,New,1,1,25607
P008,Canon,Canon EOS R50,Camera,75000,48,New,2,1,65484
P005,Sony,Sony WH-1000XM6,Headphones,32000,73,Returning,3,1,25249
P005,Sony,Sony WH-1000XM6,Headphones,32000,78,New,2,0,27369
P007,Dell,Dell XPS 13,Laptop,120000,71,Returning,1,0,108893
P005,Sony,Sony WH-1000XM6,Headphones,32000,64,Returning,3,1,25623
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,54,New,2,0,139137
P008,Canon,Canon EOS R50,Camera,75000,77,New,2,1,65146
P006,Apple,Apple Watch Series 10,Smartwatch,50000,16,New,1,0,47370
P001,Apple,iPhone 16,Smartphone,80000,6,New,2,0,77661
P009,Apple,iPad Air M3,Tablet,65000,35,New,1,1,58859
P001,Apple,iPhone 16,Smartphone,80000,85,Premium,1,0,72414
P006,Apple,Apple Watch Series 10,Smartwatch,50000,80,Premium,2,1,43440
P004,Sony,PlayStation 5,Gaming Console,55000,30,New,3,1,49400
P009,Apple,iPad Air M3,Tablet,65000,46,New,1,0,60516
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,41,New,1,1,137308
P009,Apple,iPad Air M3,Tablet,65000,79,New,1,0,60534
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,35,Returning,1,0,138952
P007,Dell,Dell XPS 13,Laptop,120000,29,New,2,0,109613
P003,Apple,MacBook Air M4,Laptop,110000,29,Returning,1,0,102044
P005,Sony,Sony WH-1000XM6,Headphones,32000,56,Premium,3,1,25236
P004,Sony,PlayStation 5,Gaming Console,55000,30,New,1,1,50279
P008,Canon,Canon EOS R50,Camera,75000,57,New,3,1,64871
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,97,Returning,1,1,132510
P008,Canon,Canon EOS R50,Camera,75000,56,Premium,2,1,63271
P008,Canon,Canon EOS R50,Camera,75000,65,Premium,2,1,63871
P004,Sony,PlayStation 5,Gaming Console,55000,48,New,3,0,50165
P007,Dell,Dell XPS 13,Laptop,120000,22,Returning,1,0,109021
P006,Apple,Apple Watch Series 10,Smartwatch,50000,52,Returning,1,1,44920
P004,Sony,PlayStation 5,Gaming Console,55000,49,Premium,2,0,49702
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,32,Premium,3,0,134363
P001,Apple,iPhone 16,Smartphone,80000,50,Premium,2,1,71890
P001,Apple,iPhone 16,Smartphone,80000,63,Returning,3,1,72431
P007,Dell,Dell XPS 13,Laptop,120000,12,Returning,2,1,108934
P005,Sony,Sony WH-1000XM6,Headphones,32000,47,Returning,2,0,26232
P004,Sony,PlayStation 5,Gaming Console,55000,75,Premium,3,0,49316
P001,Apple,iPhone 16,Smartphone,80000,49,Returning,1,0,74792
P003,Apple,MacBook Air M4,Laptop,110000,12,Premium,3,0,102056
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,68,Returning,2,0,83400
P003,Apple,MacBook Air M4,Laptop,110000,56,Returning,1,0,102219
P005,Sony,Sony WH-1000XM6,Headphones,32000,22,Premium,1,0,26952
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,80,New,3,0,83395
P009,Apple,iPad Air M3,Tablet,65000,61,Returning,1,0,59317
P004,Sony,PlayStation 5,Gaming Console,55000,78,Premium,1,0,50341
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,35,New,3,0,83897
P008,Canon,Canon EOS R50,Camera,75000,71,Returning,3,0,64906
P009,Apple,iPad Air M3,Tablet,65000,24,New,1,1,59525
P003,Apple,MacBook Air M4,Laptop,110000,99,Returning,3,0,97912
P009,Apple,iPad Air M3,Tablet,65000,8,Returning,1,0,61299
P008,Canon,Canon EOS R50,Camera,75000,20,New,1,1,66087
P005,Sony,Sony WH-1000XM6,Headphones,32000,60,New,2,0,27107
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,92,New,1,0,83168
P007,Dell,Dell XPS 13,Laptop,120000,18,New,2,1,110441
P008,Canon,Canon EOS R50,Camera,75000,87,Returning,3,1,62660
P009,Apple,iPad Air M3,Tablet,65000,60,Premium,3,1,56855
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,74,Premium,3,1,131469
P005,Sony,Sony WH-1000XM6,Headphones,32000,68,Returning,1,1,25869
P001,Apple,iPhone 16,Smartphone,80000,27,New,3,1,73162
P005,Sony,Sony WH-1000XM6,Headphones,32000,15,Premium,2,1,26444
P005,Sony,Sony WH-1000XM6,Headphones,32000,48,New,2,1,25943
P001,Apple,iPhone 16,Smartphone,80000,28,Returning,3,0,73560
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,98,Premium,1,1,131105
P004,Sony,PlayStation 5,Gaming Console,55000,19,New,1,1,51458
P008,Canon,Canon EOS R50,Camera,75000,52,Returning,3,1,63630
P004,Sony,PlayStation 5,Gaming Console,55000,60,New,2,0,50351
P003,Apple,MacBook Air M4,Laptop,110000,82,New,2,1,97454
P006,Apple,Apple Watch Series 10,Smartwatch,50000,60,Returning,3,1,43079
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,38,Returning,3,1,132341
P008,Canon,Canon EOS R50,Camera,75000,9,Returning,2,0,68067
P009,Apple,iPad Air M3,Tablet,65000,22,New,1,0,60712
P009,Apple,iPad Air M3,Tablet,65000,35,New,1,0,60595
P009,Apple,iPad Air M3,Tablet,65000,48,New,2,1,58342
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,59,Returning,3,1,132591
P006,Apple,Apple Watch Series 10,Smartwatch,50000,7,Premium,3,0,45904
P008,Canon,Canon EOS R50,Camera,75000,98,Returning,2,0,64682
P009,Apple,iPad Air M3,Tablet,65000,94,Premium,3,0,57041
P003,Apple,MacBook Air M4,Laptop,110000,49,Returning,3,1,98149
P005,Sony,Sony WH-1000XM6,Headphones,32000,19,New,1,0,28291
P007,Dell,Dell XPS 13,Laptop,120000,36,Returning,1,0,108745
P005,Sony,Sony WH-1000XM6,Headphones,32000,2,New,1,1,27602
P004,Sony,PlayStation 5,Gaming Console,55000,54,New,2,1,49938
P004,Sony,PlayStation 5,Gaming Console,55000,1,New,1,0,52571
P008,Canon,Canon EOS R50,Camera,75000,9,New,2,0,69447
P008,Canon,Canon EOS R50,Camera,75000,15,New,3,1,67081
P006,Apple,Apple Watch Series 10,Smartwatch,50000,79,Premium,2,1,43978
P005,Sony,Sony WH-1000XM6,Headphones,32000,74,Premium,3,1,25426
P006,Apple,Apple Watch Series 10,Smartwatch,50000,68,New,3,1,44325
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,100,New,1,0,137544
P008,Canon,Canon EOS R50,Camera,75000,35,Returning,3,1,63760
P007,Dell,Dell XPS 13,Laptop,120000,7,Premium,2,1,107609
P003,Apple,MacBook Air M4,Laptop,110000,72,New,1,0,103375
P003,Apple,MacBook Air M4,Laptop,110000,13,Premium,3,1,100022
P007,Dell,Dell XPS 13,Laptop,120000,54,Premium,2,1,103983
P004,Sony,PlayStation 5,Gaming Console,55000,21,Premium,2,0,49793
P006,Apple,Apple Watch Series 10,Smartwatch,50000,8,Returning,2,1,45157
P007,Dell,Dell XPS 13,Laptop,120000,61,New,2,1,106421
P005,Sony,Sony WH-1000XM6,Headphones,32000,31,Returning,2,1,26022
P004,Sony,PlayStation 5,Gaming Console,55000,52,Returning,1,1,49249
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,22,Returning,1,1,136107
P007,Dell,Dell XPS 13,Laptop,120000,11,New,1,0,114315
P001,Apple,iPhone 16,Smartphone,80000,20,Premium,2,1,72418
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,90,Premium,1,0,81202
P008,Canon,Canon EOS R50,Camera,75000,23,New,1,1,66363
P006,Apple,Apple Watch Series 10,Smartwatch,50000,87,Premium,3,1,42182
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,12,New,1,1,142238
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,5,Premium,1,0,86579
P001,Apple,iPhone 16,Smartphone,80000,25,New,2,1,73210
P005,Sony,Sony WH-1000XM6,Headphones,32000,76,Returning,3,0,26591
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,37,New,1,1,137720
P005,Sony,Sony WH-1000XM6,Headphones,32000,21,Premium,3,0,25928
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,29,Premium,2,0,135902
P006,Apple,Apple Watch Series 10,Smartwatch,50000,86,New,3,1,43329
P008,Canon,Canon EOS R50,Camera,75000,46,Premium,2,1,63919
P007,Dell,Dell XPS 13,Laptop,120000,54,New,2,1,106515
P004,Sony,PlayStation 5,Gaming Console,55000,60,New,3,0,49587
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,8,Premium,1,0,86060
P008,Canon,Canon EOS R50,Camera,75000,17,New,3,0,68039
P006,Apple,Apple Watch Series 10,Smartwatch,50000,89,Returning,3,0,43735
P008,Canon,Canon EOS R50,Camera,75000,56,Returning,1,1,65709
P004,Sony,PlayStation 5,Gaming Console,55000,61,Premium,1,1,48610
P007,Dell,Dell XPS 13,Laptop,120000,25,Returning,1,0,108732
P005,Sony,Sony WH-1000XM6,Headphones,32000,50,New,2,1,26414
P007,Dell,Dell XPS 13,Laptop,120000,91,Returning,2,0,105935
P006,Apple,Apple Watch Series 10,Smartwatch,50000,96,Premium,2,1,42981
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,90,New,1,0,138077
P005,Sony,Sony WH-1000XM6,Headphones,32000,54,New,2,1,25891
P001,Apple,iPhone 16,Smartphone,80000,18,New,3,1,75680
P005,Sony,Sony WH-1000XM6,Headphones,32000,26,Premium,1,1,25459
P001,Apple,iPhone 16,Smartphone,80000,81,Returning,3,1,70719
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,48,Returning,1,0,139194
P009,Apple,iPad Air M3,Tablet,65000,26,New,1,1,59346
P009,Apple,iPad Air M3,Tablet,65000,36,Premium,2,0,58445
P001,Apple,iPhone 16,Smartphone,80000,59,Premium,3,1,71251
P008,Canon,Canon EOS R50,Camera,75000,6,Returning,2,0,68167
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,81,New,2,1,133251
P008,Canon,Canon EOS R50,Camera,75000,78,Premium,1,1,64854
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,29,Returning,2,1,134812
P001,Apple,iPhone 16,Smartphone,80000,30,Premium,3,1,71104
P005,Sony,Sony WH-1000XM6,Headphones,32000,1,Premium,1,0,27247
P008,Canon,Canon EOS R50,Camera,75000,31,Returning,1,1,64798
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,36,Premium,3,1,79316
P009,Apple,iPad Air M3,Tablet,65000,94,Premium,2,0,57208
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,28,Premium,3,1,131498
P002,Samsung,Samsung Galaxy S25 Ultra,Smartphone,95000,31,Returning,3,1,80431
P009,Apple,iPad Air M3,Tablet,65000,84,New,1,1,57431
P006,Apple,Apple Watch Series 10,Smartwatch,50000,83,New,2,0,44101
P003,Apple,MacBook Air M4,Laptop,110000,96,Premium,2,0,98073
P005,Sony,Sony WH-1000XM6,Headphones,32000,86,Returning,2,0,26347
P007,Dell,Dell XPS 13,Laptop,120000,27,Premium,1,1,105199
P005,Sony,Sony WH-1000XM6,Headphones,32000,40,Premium,3,0,25498
P003,Apple,MacBook Air M4,Laptop,110000,16,New,1,0,106997
P005,Sony,Sony WH-1000XM6,Headphones,32000,23,New,2,1,25864
P009,Apple,iPad Air M3,Tablet,65000,99,Premium,2,0,57192
P010,ASUS,ASUS ROG Zephyrus G16,Laptop,160000,36,New,2,0,139061
P003,Apple,MacBook Air M4,Laptop,110000,50,New,3,1,99242
P001,Apple,iPhone 16,Smartphone,80000,80,New,1,0,75649
P006,Apple,Apple Watch Series 10,Smartwatch,50000,21,Premium,3,0,43990
P006,Apple,Apple Watch Series 10,Smartwatch,50000,4,Returning,2,1,45106
